Id,Annee,Mois,Jour,Heure,Minute,Instant,Posan,JourSemaine,JourFerie,Forecasted.Total.Load,Forecasted.Zonal.Load,Zonal.Price,prix decalees,Prix predicted by linear regression,zonal price - prix regression
13813,2012,7,29,12,0,12,0.575202095,0,0,21483,7464,45.04,42.27,62.7663142560336,-17.726314256033604
13814,2012,7,29,13,0,13,0.5753159513,0,0,21936,7586,50.93,45.04,64.76185303289714,-13.831853032897136
13815,2012,7,29,14,0,14,0.5754298076,0,0,22190,7633,53.08,50.93,65.88076440005682,-12.80076440005682
13816,2012,7,29,15,0,15,0.5755436639,0,0,22321,7642,61.91,53.08,66.45784073508798,-4.547840735087988
13817,2012,7,29,16,0,16,0.5756575202,0,0,22457,7640,60,61.91,67.05694288443334,-7.05694288443334
13818,2012,7,29,17,0,17,0.5757713765,0,0,22550,7645,53.63,60,67.46662303067686,-13.836623030676854
13819,2012,7,29,18,0,18,0.5758852328,0,0,22350,7623,47.66,53.63,66.58559045811018,-18.92559045811018
13820,2012,7,29,19,0,19,0.5759990891,0,0,21893,7552,46.46,47.66,64.5724310297953,-18.112431029795296
13821,2012,7,29,20,0,20,0.5761129455,0,0,21855,7528,47.27,46.46,64.40503484100762,-17.135034841007617
13822,2012,7,29,21,0,21,0.5762268018,0,0,21809,7536,46.22,47.27,64.2023973493173,-17.982397349317296
13823,2012,7,29,22,0,22,0.5763406581,0,0,20747,7326,40.77,46.22,59.52411438898822,-18.754114388988214
13824,2012,7,29,23,0,23,0.5764545144,0,0,19286,6951,39.68,40.77,53.08817144638861,-13.408171446388607
13825,2012,7,30,0,0,0,0.5765683707,1,0,17557,6274,33.92,39.68,45.47164485654965,-11.55164485654965
13826,2012,7,30,1,0,1,0.576682227,1,0,16499,5879,30.03,33.92,40.810982547671905,-10.780982547671904
13827,2012,7,30,2,0,2,0.5767960833,1,0,15793,5610,27.99,30.03,37.70093756651152,-9.710937566511522
13828,2012,7,30,3,0,3,0.5769099397,1,0,15385,5460,27.4,27.99,35.903631118475495,-8.503631118475496
13829,2012,7,30,4,0,4,0.577023796,1,0,15385,5439,27.48,27.4,35.903631118475495,-8.423631118475495
13830,2012,7,30,5,0,5,0.5771376523,1,0,16201,5730,28.02,27.48,39.498244014547545,-11.478244014547546
13831,2012,7,30,6,0,6,0.5772515086,1,0,17054,6061,28.74,28.02,43.25584793654445,-14.51584793654445
13832,2012,7,30,7,0,7,0.5773653649,1,0,18889,6706,36.68,28.74,51.339321789843744,-14.659321789843744
13833,2012,7,30,8,0,8,0.5774792212,1,0,20594,7298,39.47,36.68,58.8501244709747,-19.3801244709747
13834,2012,7,30,9,0,9,0.5775930775,1,0,21909,7773,42.92,39.47,64.64291363560062,-21.72291363560062
13835,2012,7,30,10,0,10,0.5777069338,1,0,22941,8069,45.57,42.92,69.1890417100447,-23.619041710044705
13836,2012,7,30,11,0,11,0.5778207902,1,0,23818,8292,46.82,45.57,73.0523695407496,-26.232369540749595
13837,2012,7,30,12,0,12,0.5779346465,1,0,24526,8487,48.18,46.82,76.17122484763567,-27.99122484763567
13838,2012,7,30,13,0,13,0.5780485028,1,0,25176,8648,49.99,48.18,79.03458070847736,-29.044580708477362
13839,2012,7,30,14,0,14,0.5781623591,1,0,25653,8740,53.54,49.99,81.13584339404892,-27.59584339404892
13840,2012,7,30,15,0,15,0.5782762154,1,0,25962,8813,61.34,53.54,82.49703871866444,-21.157038718664438
13841,2012,7,30,16,0,16,0.5783900717,1,0,26173,8868,61.95,61.34,83.42652808272229,-21.476528082722282
13842,2012,7,30,17,0,17,0.578503928,1,0,26126,8834,57.16,61.95,83.2194854281691,-26.059485428169097
13843,2012,7,30,18,0,18,0.5786177844,1,0,25517,8545,51.26,57.16,80.53674124470356,-29.276741244703565
13844,2012,7,30,19,0,19,0.5787316407,1,0,24635,8234,49.19,51.26,76.65138759968451,-27.461387599684514
13845,2012,7,30,20,0,20,0.578845497,1,0,24155,8000,48.99,49.19,74.53690942552447,-25.54690942552447
13846,2012,7,30,21,0,21,0.5789593533,1,0,23651,7820,56.2,48.99,72.31670734265643,-16.116707342656426
13847,2012,7,30,22,0,22,0.5790732096,1,0,22118,7453,42.94,56.2,65.56359267393282,-22.62359267393282
13848,2012,7,30,23,0,23,0.5791870659,1,0,20213,6940,37.62,42.94,57.171757420235174,-19.551757420235177
13849,2012,7,31,0,0,0,0.5793009222,2,0,18127,6265,31.35,37.62,47.982587688364696,-16.632587688364694
13850,2012,7,31,1,0,1,0.5794147785,2,0,17310,5984,28.39,31.35,44.38356962942979,-15.993569629429793
13851,2012,7,31,2,0,2,0.5795286349,2,0,16540,5734,26.79,28.39,40.99159422504808,-14.201594225048083
13852,2012,7,31,3,0,3,0.5796424912,2,0,16083,5594,24.77,26.79,38.978434796733204,-14.208434796733204
13853,2012,7,31,4,0,4,0.5797563475,2,0,16043,5567,25.68,24.77,38.80222828221988,-13.12222828221988
13854,2012,7,31,5,0,5,0.5798702038,2,0,16811,5833,26.07,25.68,42.18539336087593,-16.115393360875927
13855,2012,7,31,6,0,6,0.5799840601,2,0,17748,6215,28.87,26.07,46.31303096335083,-17.443030963350832
13856,2012,7,31,7,0,7,0.5800979164,2,0,19562,6866,33.26,28.87,54.30399639653063,-21.04399639653063
13857,2012,7,31,8,0,8,0.5802117727,2,0,21160,7425,38.08,33.26,61.34344665133842,-23.26344665133842
13858,2012,7,31,9,0,9,0.5803256291,2,0,22374,7868,40.89,38.08,66.69131436681818,-25.801314366818175
13859,2012,7,31,10,0,10,0.5804394854,2,0,23314,8131,44.48,40.89,70.83216745788158,-26.352167457881585
13860,2012,7,31,11,0,11,0.5805533417,2,0,24105,8325,46.73,44.48,74.3166512823828,-27.586651282382796
13861,2012,7,31,12,0,12,0.580667198,2,0,24730,8495,57.36,46.73,77.06987807165368,-19.709878071653677
13862,2012,7,31,13,0,13,0.5807810543,2,0,25298,8636,60.31,57.36,79.57201057774304,-19.26201057774304
13863,2012,7,31,14,0,14,0.5808949106,2,0,25693,8707,55.69,60.31,81.31204990856224,-25.622049908562246
13864,2012,7,31,15,0,15,0.5810087669,2,0,25925,8768,60.53,55.69,82.3340476927396,-21.8040476927396
13865,2012,7,31,16,0,16,0.5811226232,2,0,26094,8817,75.17,60.53,83.07852021655845,-7.908520216558443
13866,2012,7,31,17,0,17,0.5812364796,2,0,26009,8776,53.69,75.17,82.7040813732176,-29.014081373217607
13867,2012,7,31,18,0,18,0.5813503359,2,0,25349,8480,57.9,53.69,79.79667388374756,-21.89667388374756
13868,2012,7,31,19,0,19,0.5814641922,2,0,24502,8183,56.12,57.9,76.06550093892764,-19.945500938927644
13869,2012,7,31,20,0,20,0.5815780485,2,0,24078,7961,60.47,56.12,74.19771188508628,-13.72771188508628
13870,2012,7,31,21,0,21,0.5816919048,2,0,23569,7776,46.1,60.47,71.95548398790407,-25.855483987904073
13871,2012,7,31,22,0,22,0.5818057611,2,0,22034,7404,40.56,46.1,65.19355899345481,-24.633558993454812
13872,2012,7,31,23,0,23,0.5819196174,2,0,20124,6891,35.85,40.56,56.77969792544301,-20.92969792544301
13873,2012,8,1,0,0,0,0.5820334738,3,0,18247,6323,29.61,35.85,48.5112072319047,-18.9012072319047
13874,2012,8,1,1,0,1,0.5821473301,3,0,17514,6047,27.69,29.61,45.28222285344781,-17.59222285344781
13875,2012,8,1,2,0,2,0.5822611864,3,0,16971,5873,26.09,27.69,42.89021941892927,-16.80021941892927
13876,2012,8,1,3,0,3,0.5823750427,3,0,16644,5774,24.1,26.09,41.44973116278275,-17.349731162782746
13877,2012,8,1,4,0,4,0.582488899,3,0,16600,5750,25.3,24.1,41.255903996818084,-15.955903996818083
13878,2012,8,1,5,0,5,0.5826027553,3,0,17115,5928,26.03,25.3,43.52456287117729,-17.494562871177287
13879,2012,8,1,6,0,6,0.5827166116,3,0,18109,6339,28.59,26.03,47.903294756833695,-19.313294756833695
13880,2012,8,1,7,0,7,0.5828304679,3,0,19705,6938,33.67,28.59,54.93393468591581,-21.263934685915807
13881,2012,8,1,8,0,8,0.5829443243,3,0,21355,7537,38.12,33.67,62.20245340959092,-24.082453409590926
13882,2012,8,1,9,0,9,0.5830581806,3,0,22715,8033,40.98,38.12,68.19347490304435,-27.21347490304435
13883,2012,8,1,10,0,10,0.5831720369,3,0,23815,8357,44.65,40.98,73.03915405216111,-28.38915405216111
13884,2012,8,1,11,0,11,0.5832858932,3,0,24791,8620,48.44,44.65,77.33859300628652,-28.898593006286518
13885,2012,8,1,12,0,12,0.5833997495,3,0,25616,8843,51.44,48.44,80.97285236812408,-29.532852368124082
13886,2012,8,1,13,0,13,0.5835136058,3,0,26360,9023,55.36,51.44,84.25029353807213,-28.89029353807213
13887,2012,8,1,14,0,14,0.5836274621,3,0,26910,9150,57.56,55.36,86.6731331126305,-29.113133112630493
13888,2012,8,1,15,0,15,0.5837413185,3,0,27333,9262,62.01,57.56,88.53651700360902,-26.526517003609023
13889,2012,8,1,16,0,16,0.5838551748,3,0,27607,9354,63.63,62.01,89.74353162802538,-26.113531628025378
13890,2012,8,1,17,0,17,0.5839690311,3,0,27508,9302,62.65,63.63,89.30742050460486,-26.657420504604865
13891,2012,8,1,18,0,18,0.5840828874,3,0,26725,8985,49.96,62.65,85.85817798300633,-35.89817798300633
13892,2012,8,1,19,0,19,0.5841967437,3,0,25661,8652,48.82,49.96,81.17108469695157,-32.35108469695157
13893,2012,8,1,20,0,20,0.5843106,3,0,25110,8422,48.61,48.82,78.74383995953036,-30.133839959530363
13894,2012,8,1,21,0,21,0.5844244563,3,0,24619,8248,48.19,48.61,76.58090499387916,-28.39090499387916
13895,2012,8,1,22,0,22,0.5845383126,3,0,23153,7886,47.7,48.19,70.12293623696539,-22.422936236965384
13896,2012,8,1,23,0,23,0.584652169,3,0,21335,7401,39.71,47.7,62.11435015233426,-22.40435015233426
13897,2012,8,2,0,0,0,0.5847660253,4,0,18740,6571,32.63,39.71,50.682952523281564,-18.05295252328156
13898,2012,8,2,1,0,1,0.5848798816,4,0,17860,6256,29.8,32.63,46.806409203988174,-17.006409203988174
13899,2012,8,2,2,0,2,0.5849937379,4,0,17264,6044,26.47,29.8,44.18093213773947,-17.71093213773947
13900,2012,8,2,3,0,3,0.5851075942,4,0,16913,5921,25.56,26.47,42.63471997288493,-17.07471997288493
13901,2012,8,2,4,0,4,0.5852214505,4,0,16849,5889,25.79,25.56,42.352789549663605,-16.562789549663606
13902,2012,8,2,5,0,5,0.5853353068,4,0,17340,6089,26.49,25.79,44.515724515314794,-18.025724515314796
13903,2012,8,2,6,0,6,0.5854491632,4,0,18355,6504,29.86,26.49,48.9869648210907,-19.126964821090702
13904,2012,8,2,7,0,7,0.5855630195,4,0,19999,7118,34.21,29.86,56.22905256758883,-22.01905256758883
13905,2012,8,2,8,0,8,0.5856768758,4,0,21691,7697,40.4,34.21,63.682588131502946,-23.282588131502948
13906,2012,8,2,9,0,9,0.5857907321,4,0,23066,8164,43.3,40.4,69.73968706789887,-26.439687067898873
13907,2012,8,2,10,0,10,0.5859045884,4,0,24198,8474,45.75,43.3,74.72633142862631,-28.97633142862631
13908,2012,8,2,11,0,11,0.5860184447,4,0,25191,8726,49.32,45.75,79.10065815141988,-29.78065815141988
13909,2012,8,2,12,0,12,0.586132301,4,0,26019,8919,54.62,49.32,82.74813300184593,-28.12813300184593
13910,2012,8,2,13,0,13,0.5862461573,4,0,26746,9070,63.61,54.62,85.95068640312581,-22.340686403125815
13911,2012,8,2,14,0,14,0.5863600137,4,0,27361,9198,65.69,63.61,88.65986156376837,-22.969861563768376
13912,2012,8,2,15,0,15,0.58647387,4,0,27888,9334,69,65.69,90.98138239248158,-21.981382392481578
13913,2012,8,2,16,0,16,0.5865877263,4,0,28226,9441,71.83,69,92.47032744011926,-20.640327440119265
13914,2012,8,2,17,0,17,0.5867015826,4,0,28114,9382,65.36,71.83,91.97694919948191,-26.61694919948191
13915,2012,8,2,18,0,18,0.5868154389,4,0,27248,9016,52.57,65.36,88.16207816026818,-35.59207816026818
13916,2012,8,2,19,0,19,0.5869292952,4,0,26095,8653,58.77,52.57,83.08292537942128,-24.31292537942128
13917,2012,8,2,20,0,20,0.5870431515,4,0,25449,8398,54.98,58.77,80.23719017003089,-25.25719017003089
13918,2012,8,2,21,0,21,0.5871570079,4,0,24984,8243,50.02,54.98,78.18878943881336,-28.168789438813356
13919,2012,8,2,22,0,22,0.5872708642,4,0,23488,7899,45.35,50.02,71.59866579601459,-26.248665796014585
13920,2012,8,2,23,0,23,0.5873847205,4,0,21643,7418,46.59,45.35,63.471140314086945,-16.88114031408694
13921,2012,8,3,0,0,0,0.5874985768,5,0,20629,7267,37.12,46.59,59.004305171173876,-21.884305171173878
13922,2012,8,3,1,0,1,0.5876124331,5,0,19201,6809,34.46,37.12,52.71373260304777,-18.253732603047766
13923,2012,8,3,2,0,2,0.5877262894,5,0,18585,6642,29.03,34.46,50.000152279542384,-20.970152279542383
13924,2012,8,3,3,0,3,0.5878401457,5,0,18215,6539,27.33,29.03,48.370242020294036,-21.040242020294038
13925,2012,8,3,4,0,4,0.587954002,5,0,18100,6494,26.94,27.33,47.863648291068195,-20.923648291068194
13926,2012,8,3,5,0,5,0.5880678584,5,0,18425,6582,28.59,26.94,49.29532622148904,-20.70532622148904
13927,2012,8,3,6,0,6,0.5881817147,5,0,19447,7045,32.09,28.59,53.79740266730479,-21.707402667304784
13928,2012,8,3,7,0,7,0.588295571,5,0,21063,7646,38.95,32.09,60.91614585364358,-21.966145853643575
13929,2012,8,3,8,0,8,0.5884094273,5,0,22866,8251,41.54,38.95,68.85865449533219,-27.31865449533219
13930,2012,8,3,9,0,9,0.5885232836,5,0,24422,8758,45.76,41.54,75.71308790990099,-29.953087909900994
13931,2012,8,3,10,0,10,0.5886371399,5,0,25698,9102,50.78,45.76,81.3340757228764,-30.554075722876405
13932,2012,8,3,11,0,11,0.5887509962,5,0,26852,9392,57.31,50.78,86.41763366658617,-29.107633666586167
13933,2012,8,3,12,0,12,0.5888648526,5,0,27811,9620,68.07,57.31,90.64218485204339,-22.572184852043392
13934,2012,8,3,13,0,13,0.5889787089,5,0,28610,9778,77,68.07,94.16190997944727,-17.161909979447273
13935,2012,8,3,14,0,14,0.5890925652,5,0,29250,9908,88.61,77,96.98121421166067,-8.371214211660671
13936,2012,8,3,15,0,15,0.5892064215,5,0,29793,10050,94.01,88.61,99.3732176461792,-5.363217646179194
13937,2012,8,3,16,0,16,0.5893202778,5,0,30047,10121,95,94.01,100.49212901333888,-5.492129013338882
13938,2012,8,3,17,0,17,0.5894341341,5,0,29753,9995,77.36,95,99.19701113166587,-21.837011131665875
13939,2012,8,3,18,0,18,0.5895479904,5,0,28715,9580,61.15,77.36,94.62445208004479,-33.47445208004479
13940,2012,8,3,19,0,19,0.5896618467,5,0,27381,9182,54.41,61.15,88.74796482102502,-34.337964821025025
13941,2012,8,3,20,0,20,0.5897757031,5,0,26562,8885,55.03,54.41,85.14013643636446,-30.110136436364456
13942,2012,8,3,21,0,21,0.5898895594,5,0,26080,8727,52.34,55.03,83.01684793647877,-30.676847936478765
13943,2012,8,3,22,0,22,0.5900034157,5,0,24713,8394,51,52.34,76.99499030298551,-25.994990302985514
13944,2012,8,3,23,0,23,0.590117272,5,0,23063,7973,46.19,51,69.72647157931038,-23.536471579310387
13945,2012,8,4,0,0,0,0.5902311283,6,0,21487,7597,45.32,46.19,62.78393490748494,-17.46393490748494
13946,2012,8,4,1,0,1,0.5903449846,6,0,20327,7316,35.39,45.32,57.67394598659819,-22.28394598659819
13947,2012,8,4,2,0,2,0.5904588409,6,0,19346,7046,32.36,35.39,53.35248121815861,-20.99248121815861
13948,2012,8,4,3,0,3,0.5905726973,6,0,18720,6856,30.2,32.36,50.5948492660249,-20.394849266024902
13949,2012,8,4,4,0,4,0.5906865536,6,0,18427,6737,30.13,30.2,49.30413654721472,-19.17413654721472
13950,2012,8,4,5,0,5,0.5908004099,6,0,18308,6566,29.68,30.13,48.77992216653754,-19.09992216653754
13951,2012,8,4,6,0,6,0.5909142662,6,0,18537,6628,29.05,29.68,49.78870446212638,-20.738704462126382
13952,2012,8,4,7,0,7,0.5910281225,6,0,19015,6814,31.27,29.05,51.89437231056076,-20.624372310560762
13953,2012,8,4,8,0,8,0.5911419788,6,0,20292,7194,38.55,31.27,57.519765286399014,-18.969765286399017
13954,2012,8,4,9,0,9,0.5912558351,6,0,22077,7618,44.73,38.55,65.38298099655665,-20.652980996556657
13955,2012,8,4,10,0,10,0.5913696914,6,0,23734,8007,50.49,44.73,72.68233586027159,-22.19233586027159
13956,2012,8,4,11,0,11,0.5914835478,6,0,25061,8312,53.04,50.49,78.52798697925152,-25.487986979251524
13957,2012,8,4,12,0,12,0.5915974041,6,0,26020,8478,58.65,53.04,82.75253816470877,-24.10253816470877
13958,2012,8,4,13,0,13,0.5917112604,6,0,26682,8513,65.96,58.65,85.66875597990449,-19.708755979904495
13959,2012,8,4,14,0,14,0.5918251167,6,0,27075,8524,67.02,65.96,87.39998498499801,-20.379984984998018
13960,2012,8,4,15,0,15,0.591938973,6,0,27424,8559,70.39,67.02,88.93738682412686,-18.54738682412686
13961,2012,8,4,16,0,16,0.5920528293,6,0,27577,8549,71.9,70.39,89.61137674214038,-17.711376742140374
13962,2012,8,4,17,0,17,0.5921666856,6,0,27403,8463,66.85,71.9,88.84487840400737,-21.99487840400738
13963,2012,8,4,18,0,18,0.592280542,6,0,26854,8361,58.88,66.85,86.42644399231182,-27.546443992311815
13964,2012,8,4,19,0,19,0.5923943983,6,0,25964,8232,52.71,58.88,82.50584904439009,-29.79584904439009
13965,2012,8,4,20,0,20,0.5925082546,6,0,25449,8153,54.59,52.71,80.23719017003089,-25.647190170030882
13966,2012,8,4,21,0,21,0.5926221109,6,0,25132,8132,52.6,54.59,78.84075354251269,-26.240753542512685
13967,2012,8,4,22,0,22,0.5927359672,6,0,24008,7961,49.4,52.6,73.88935048468795,-24.489350484687954
13968,2012,8,4,23,0,23,0.5928498235,6,0,22692,7718,42.5,49.4,68.09215615719918,-25.592156157199184
13969,2012,8,5,0,0,0,0.5929636798,0,0,21323,7417,37.68,42.5,62.06148819798026,-24.38148819798026
13970,2012,8,5,1,0,1,0.5930775361,0,0,20303,7127,33.1,37.68,57.56822207789018,-24.468222077890175
13971,2012,8,5,2,0,2,0.5931913925,0,0,19208,6795,31.07,33.1,52.744568743087605,-21.674568743087605
13972,2012,8,5,3,0,3,0.5933052488,0,0,18475,6560,29.92,31.07,49.51558436463072,-19.595584364630717
13973,2012,8,5,4,0,4,0.5934191051,0,0,18121,6426,29.05,29.92,47.956156711187695,-18.906156711187695
13974,2012,8,5,5,0,5,0.5935329614,0,0,17876,6284,28.59,29.05,46.87689180979351,-18.286891809793513
13975,2012,8,5,6,0,6,0.5936468177,0,0,17935,6300,24.94,28.59,47.136796418700676,-22.196796418700675
13976,2012,8,5,7,0,7,0.593760674,0,0,18292,6423,27.76,24.94,48.7094395607322,-20.9494395607322
13977,2012,8,5,8,0,8,0.5938745303,0,0,19483,6721,31.89,27.76,53.95598853036679,-22.065988530366788
13978,2012,8,5,9,0,9,0.5939883867,0,0,21126,7127,37.46,31.89,61.19367111400208,-23.733671114002078
13979,2012,8,5,10,0,10,0.594102243,0,0,22725,7586,41.79,37.46,68.2375265316727,-26.4475265316727
13980,2012,8,5,11,0,11,0.5942160993,0,0,23996,7966,44.93,41.79,73.83648853033395,-28.906488530333952
13981,2012,8,5,12,0,12,0.5943299556,0,0,24883,8203,50.09,44.93,77.7438679896672,-27.65386798966719
13982,2012,8,5,13,0,13,0.5944438119,0,0,25392,8311,54.02,50.09,79.9860958868494,-25.966095886849395
13983,2012,8,5,14,0,14,0.5945576682,0,0,25638,8376,57.59,54.02,81.0697659511064,-23.4797659511064
13984,2012,8,5,15,0,15,0.5946715245,0,0,25893,8454,61.87,57.59,82.19308248112893,-20.323082481128928
13985,2012,8,5,16,0,16,0.5947853808,0,0,26017,8474,63.05,61.87,82.73932267612025,-19.689322676120256
13986,2012,8,5,17,0,17,0.5948992372,0,0,25937,8388,59.49,63.05,82.3869096470936,-22.8969096470936
13987,2012,8,5,18,0,18,0.5950130935,0,0,25583,8314,51.51,59.49,80.82748199365057,-29.317481993650567
13988,2012,8,5,19,0,19,0.5951269498,0,0,24950,8220,48.83,51.51,78.03901390147703,-29.209013901477036
13989,2012,8,5,20,0,20,0.5952408061,0,0,24795,8293,50.68,48.83,77.35621365773784,-26.67621365773784
13990,2012,8,5,21,0,21,0.5953546624,0,0,24686,8357,49.57,50.68,76.876050905689,-27.306050905689
13991,2012,8,5,22,0,22,0.5954685187,0,0,23516,8169,45.11,49.57,71.72201035617391,-26.61201035617391
13992,2012,8,5,23,0,23,0.595582375,0,0,22051,7834,39.24,45.11,65.26844676212298,-26.028446762122975
13993,2012,8,6,0,0,0,0.5956962314,1,0,20747,7401,35.08,39.24,59.52411438898822,-24.44411438898822
13994,2012,8,6,1,0,1,0.5958100877,1,0,19469,7006,30.46,35.08,53.894316250287126,-23.434316250287125
13995,2012,8,6,2,0,2,0.595923944,1,0,18344,6653,29.87,30.46,48.93850802959954,-19.06850802959954
13996,2012,8,6,3,0,3,0.5960378003,1,0,17727,6445,29.14,29.87,46.22052254323133,-17.080522543231332
13997,2012,8,6,4,0,4,0.5961516566,1,0,17700,6413,30.07,29.14,46.10158314593483,-16.03158314593483
13998,2012,8,6,5,0,5,0.5962655129,1,0,18813,6732,28.87,30.07,51.004529412268404,-22.134529412268403
13999,2012,8,6,6,0,6,0.5963793692,1,0,19199,6950,29.49,28.87,52.704922277322105,-23.214922277322106
14000,2012,8,6,7,0,7,0.5964932255,1,0,20720,7507,36.76,29.49,59.405174991691716,-22.645174991691718
14001,2012,8,6,8,0,8,0.5966070819,1,0,22191,8039,38.36,36.76,65.88516956291966,-27.525169562919658
14002,2012,8,6,9,0,9,0.5967209382,1,0,23441,8484,41.22,38.36,71.39162314146142,-30.171623141461424
14003,2012,8,6,10,0,10,0.5968347945,1,0,24539,8812,43.54,41.22,76.22849196485248,-32.68849196485248
14004,2012,8,6,11,0,11,0.5969486508,1,0,25404,9053,45.64,43.54,80.0389578412034,-34.3989578412034
14005,2012,8,6,12,0,12,0.5970625071,1,0,25964,9195,50.91,45.64,82.50584904439009,-31.595849044390093
14006,2012,8,6,13,0,13,0.5971763634,1,0,26387,9288,56.88,50.91,84.36923293536861,-27.489232935368612
14007,2012,8,6,14,0,14,0.5972902197,1,0,26661,9368,61.7,56.88,85.57624755978497,-23.87624755978497
14008,2012,8,6,15,0,15,0.5974040761,1,0,26865,9475,66.64,61.7,86.47490078380298,-19.83490078380298
14009,2012,8,6,16,0,16,0.5975179324,1,0,26932,9534,69.17,66.64,86.77004669561282,-17.600046695612818
14010,2012,8,6,17,0,17,0.5976317887,1,0,26721,9418,59.99,69.17,85.84055733155498,-25.850557331554974
14011,2012,8,6,18,0,18,0.597745645,1,0,26081,9099,49.24,59.99,83.0212530993416,-33.781253099341605
14012,2012,8,6,19,0,19,0.5978595013,1,0,25291,8824,47.71,49.24,79.5411744377032,-31.831174437703204
14013,2012,8,6,20,0,20,0.5979733576,1,0,24986,8720,47.54,47.71,78.19759976453904,-30.657599764539036
14014,2012,8,6,21,0,21,0.5980872139,1,0,24608,8641,46.45,47.54,76.532448202388,-30.082448202387994
14015,2012,8,6,22,0,22,0.5982010702,1,0,23208,8330,40.24,46.45,70.36522019442123,-30.125220194421225
14016,2012,8,6,23,0,23,0.5983149266,1,0,21571,7892,36.09,40.24,63.15396858796294,-27.06396858796294
14017,2012,8,7,0,0,0,0.5984287829,2,0,20334,7466,31.89,36.09,57.704782126638015,-25.814782126638015
14018,2012,8,7,1,0,1,0.5985426392,2,0,18576,6877,28.44,31.89,49.960505813776884,-21.520505813776882
14019,2012,8,7,2,0,2,0.5986564955,2,0,17355,6392,26.32,28.44,44.581801958257294,-18.261801958257294
14020,2012,8,7,3,0,3,0.5987703518,2,0,16663,6116,25.54,26.32,41.533429257176586,-15.993429257176587
14021,2012,8,7,4,0,4,0.5988842081,2,0,16544,6047,25.42,25.54,41.009214876499406,-15.589214876499405
14022,2012,8,7,5,0,5,0.5989980644,2,0,17490,6394,25.38,25.42,45.17649894473981,-19.796498944739813
14023,2012,8,7,6,0,6,0.5991119208,2,0,17914,6586,26.46,25.38,47.044287998581176,-20.584287998581175
14024,2012,8,7,7,0,7,0.5992257771,2,0,19518,7164,32.38,26.46,54.110169230565965,-21.730169230565963
14025,2012,8,7,8,0,8,0.5993396334,2,0,21128,7705,36.51,32.38,61.20248143972774,-24.692481439727743
14026,2012,8,7,9,0,9,0.5994534897,2,0,22479,8157,41.13,36.51,67.15385646741566,-26.023856467415662
14027,2012,8,7,10,0,10,0.599567346,2,0,23655,8485,43.53,41.13,72.33432799410775,-28.80432799410775
14028,2012,8,7,11,0,11,0.5996812023,2,0,24613,8723,45.37,43.53,76.55447401670216,-31.18447401670216
14029,2012,8,7,12,0,12,0.5997950586,2,0,25291,8864,47.7,45.37,79.5411744377032,-31.841174437703202
14030,2012,8,7,13,0,13,0.5999089149,2,0,25846,8948,53.06,47.7,81.98603982657576,-28.92603982657576
14031,2012,8,7,14,0,14,0.6000227713,2,0,26290,9022,62.19,53.06,83.94193213767377,-21.751932137673776
14032,2012,8,7,15,0,15,0.6001366276,2,0,26647,9126,58.4,62.19,85.5145752797053,-27.1145752797053
14033,2012,8,7,16,0,16,0.6002504839,2,0,26829,9183,66,58.4,86.31631492074098,-20.31631492074098
14034,2012,8,7,17,0,17,0.6003643402,2,0,26652,9070,56.04,66,85.53660109401949,-29.49660109401949
14035,2012,8,7,18,0,18,0.6004781965,2,0,25972,8743,56.26,56.04,82.54109034729277,-26.281090347292768
14036,2012,8,7,19,0,19,0.6005920528,2,0,25121,8465,48.65,56.26,78.79229675102152,-30.142296751021526
14037,2012,8,7,20,0,20,0.6007059091,2,0,24874,8365,53.3,48.65,77.70422152390168,-24.404221523901683
14038,2012,8,7,21,0,21,0.6008197655,2,0,24503,8279,52.14,53.3,76.06990610179048,-23.92990610179048
14039,2012,8,7,22,0,22,0.6009336218,2,0,23073,7984,41.81,52.14,69.77052320793871,-27.960523207938706
14040,2012,8,7,23,0,23,0.6010474781,2,0,21403,7560,34.23,41.81,62.413901227006924,-28.183901227006928
14041,2012,8,8,0,0,0,0.6011613344,3,0,19576,7029,33.37,34.23,54.36566867661029,-20.995668676610293
14042,2012,8,8,1,0,1,0.6012751907,3,0,18267,6569,29.02,33.37,48.59931048916136,-19.57931048916136
14043,2012,8,8,2,0,2,0.601389047,3,0,17513,6323,25.54,29.02,45.277817690584975,-19.737817690584976
14044,2012,8,8,3,0,3,0.6015029033,3,0,17072,6188,25.22,25.54,43.33514086807545,-18.11514086807545
14045,2012,8,8,4,0,4,0.6016167596,3,0,17000,6150,25.22,25.22,43.01796914195145,-17.797969141951448
14046,2012,8,8,5,0,5,0.601730616,3,0,17670,6368,25.45,25.22,45.96942826004983,-20.519428260049832
14047,2012,8,8,6,0,6,0.6018444723,3,0,18554,6796,28.59,25.45,49.86359223079456,-21.27359223079456
14048,2012,8,8,7,0,7,0.6019583286,3,0,20338,7450,36.53,28.59,57.722402778089354,-21.192402778089352
14049,2012,8,8,8,0,8,0.6020721849,3,0,22170,8076,40.1,36.53,65.79266114280014,-25.69266114280014
14050,2012,8,8,9,0,9,0.6021860412,3,0,23735,8612,45.64,40.1,72.68674102313443,-27.04674102313443
14051,2012,8,8,10,0,10,0.6022998975,3,0,25113,9007,46.82,45.64,78.75705544811888,-31.937055448118876
14052,2012,8,8,11,0,11,0.6024137538,3,0,26231,9289,50.66,46.82,83.68202752876661,-33.022027528766614
